/Users/ts/Desktop/IMG/center_2019_02_02_21_02_01_497.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_01_497.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_01_497.jpg, 0, 0, 0, 7.831791E-05
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_01_602.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_01_602.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_01_602.jpg, 0, 0, 0, 7.815195E-05
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_01_706.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_01_706.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_01_706.jpg, 0, 0, 0, 7.80867E-05
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_01_806.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_01_806.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_01_806.jpg, 0, 0, 0, 7.822484E-05
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_01_913.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_01_913.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_01_913.jpg, 0, 0, 0, 7.83325E-05
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_02_028.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_02_028.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_02_028.jpg, 0, 0, 0, 7.836894E-05
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_02_125.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_02_125.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_02_125.jpg, 0, 0, 0, 7.920743E-05
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_02_230.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_02_230.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_02_230.jpg, 0, 0, 0, 7.955584E-05
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_02_335.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_02_335.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_02_335.jpg, 0, 0, 0, 7.819512E-05
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_02_437.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_02_437.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_02_437.jpg, 0, 0, 0, 7.831363E-05
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_02_544.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_02_544.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_02_544.jpg, 0, 0, 0, 8.000203E-05
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_02_644.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_02_644.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_02_644.jpg, 0, 0, 0, 7.910438E-05
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_02_746.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_02_746.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_02_746.jpg, 0, 0.219228, 0, 0.1144708
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_02_862.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_02_862.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_02_862.jpg, 0, 0.5667719, 0, 0.6479256
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_02_970.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_02_970.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_02_970.jpg, 0, 0.892377, 0, 1.566159
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_03_101.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_03_101.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_03_101.jpg, 0, 1, 0, 3.198579
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_03_210.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_03_210.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_03_210.jpg, 0, 1, 0, 4.372726
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_03_310.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_03_310.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_03_310.jpg, -0.3024598, 1, 0, 5.518368
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_03_421.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_03_421.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_03_421.jpg, -0.1577972, 1, 0, 6.883763
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_03_531.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_03_531.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_03_531.jpg, 0, 1, 0, 8.015482
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_03_632.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_03_632.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_03_632.jpg, 0, 1, 0, 9.141867
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_03_737.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_03_737.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_03_737.jpg, -0.1009802, 1, 0, 10.25544
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_03_838.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_03_838.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_03_838.jpg, -0.449535, 1, 0, 11.29423
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_03_943.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_03_943.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_03_943.jpg, -0.7664341, 1, 0, 12.26034
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_04_083.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_04_083.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_04_083.jpg, -0.6576451, 1, 0, 13.96086
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_04_183.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_04_183.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_04_183.jpg, -0.3523711, 1, 0, 14.80093
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_04_284.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_04_284.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_04_284.jpg, -0.0499202, 1, 0, 16.09036
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_04_390.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_04_390.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_04_390.jpg, 0, 1, 0, 16.89452
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_04_494.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_04_494.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_04_494.jpg, 0, 1, 0, 18.14528
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_04_598.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_04_598.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_04_598.jpg, 0, 1, 0, 19.01153
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_04_704.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_04_704.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_04_704.jpg, 0, 1, 0, 20.2551
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_04_805.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_04_805.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_04_805.jpg, -0.1225712, 1, 0, 21.34211
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_04_914.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_04_914.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_04_914.jpg, -0.3434969, 1, 0, 22.20136
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_05_014.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_05_014.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_05_014.jpg, -0.03950715, 1, 0, 23.20797
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_05_120.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_05_120.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_05_120.jpg, 0, 1, 0, 24.3627
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_05_230.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_05_230.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_05_230.jpg, -0.06843603, 1, 0, 25.32289
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_05_332.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_05_332.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_05_332.jpg, -0.3459778, 1, 0, 26.21169
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_05_440.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_05_440.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_05_440.jpg, -0.6396929, 1, 0, 27.05523
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_05_540.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_05_540.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_05_540.jpg, -0.3367409, 1, 0, 27.95493
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_05_640.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_05_640.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_05_640.jpg, -0.03649485, 1, 0, 28.88783
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_05_749.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_05_749.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_05_749.jpg, 0, 1, 0, 29.78927
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_06_028.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_06_028.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_06_028.jpg, 0, 1, 0, 30.19076
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_06_137.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_06_137.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_06_137.jpg, 0, 1, 0, 30.19013
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_06_245.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_06_245.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_06_245.jpg, 0, 1, 0, 30.19007
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_06_345.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_06_345.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_06_345.jpg, 0, 1, 0, 30.19004
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_06_454.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_06_454.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_06_454.jpg, 0, 1, 0, 30.18921
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_06_565.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_06_565.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_06_565.jpg, 0, 1, 0, 30.19048
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_06_732.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_06_732.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_06_732.jpg, 0, 1, 0, 30.19101
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_06_843.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_06_843.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_06_843.jpg, 0, 1, 0, 30.19056
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_06_948.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_06_948.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_06_948.jpg, 0, 1, 0, 30.19051
/Users/ts/Desktop/IMG/center_2019_02_02_21_02_07_053.jpg, /Users/ts/Desktop/IMG/left_2019_02_02_21_02_07_053.jpg, /Users/ts/Desktop/IMG/right_2019_02_02_21_02_07_053.jpg, 0, 1, 0, 30.19054
